ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000015,1017-0005,UREG,E384M,V 170 GE,Sibir,22500161,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000016,1017-0006,UREK,E387M,V 110 EK,Sibir,80200074,EK,NH3,,,,,110,17,,,,15,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000017,1017-0007,UREK,E387M,V 110 EK,Sibir,80200075,EK,NH3,,,,,110,17,,,,15,0,1999,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,10
R-000018,1017-0008,UREG,E384M,V 170 GE,Sibir,22500137,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,-1,0,0,-1,0,,,0,0,0,0,0,14
R-000019,1017-0009,UREK,E385M,V 170 EK,Sibir,61000146,EK,NH3,,,,,170,55,,,,47,36,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000020,1017-0010,UREK,E3108M,PR 265 EK,Zero,3170,EK,NH3,,,,,179,37.5,,,,0,32,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000021,1017-0010,UREG,E384M,V 170 GE,Sibir,22500040,EG,NH3,,,,,170,55,,,,47,36,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,30
R-000022,1017-0010,UREG,E384M,V 170 GE,Sibir,225000050,EG,NH3,,,,,170,55,,,,47,36,2009,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000023,1017-0010,CRAC,F1000,Non-PQS Chest refrigerator, AC electricity,Unknown,950562,E,Unknown,1,48,44,46,170,55,22,44,46,0,0,2003,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,-1,0,0
R-000024,1017-0011,UREK,E3108M,PR 265 EK,Zero,3285,EK,NH3,,,,,179,37.5,,,,0,32,2009,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000025,1017-0011,UREK,E3108M,PR 265 EK,Zero,19706,EK,NH3,,,,,179,37.5,,,,0,32,2009,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000026,1017-0012,CREK,E391M,RCW 50 EK,Dometic,2212085,EK,NH3,,,,,70,24,,,,2.4,0,2003,,3,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,-1,0,0
R-000027,1017-0013,UREG,E384M,V 170 GE,Sibir,22500003,EG,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000028,1017-0013,ILR,E3107,TCW 3000,Dometic,9431936,E,R134A,,,,,278,126.5,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000029,1017-0014,CFAC,E398M,MF 314,Vestfrost,83419012,E,R134a,,,,,0,0,,,,323,264,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000030,1017-0014,ILR,E003011,MK 204,Vestfrost,20011901960,E,R134a,,,,,136,75,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000031,1017-0015,UREG,E384M,V 170 GE,Sibir,22500006,EG,NH3,,,,,170,55,,,,47,36,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,4,10
R-000032,1017-0016,CREK,E391M,RCW 50 EK,Dometic,9460317,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,1,0
R-000033,1017-0017,ILR,E003007,MK304,Vestfrost,20011901937,E,R134A,,,,,218,105,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000034,1017-0017,ILR,E3111M,TCW 2000 AC,Dometic,9431941,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000035,1017-0018,CRAC,F1000,Non-PQS Chest refrigerator, AC electricity,Unknown,797005448,E,Unknown,1,38.5,66.5,44,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000036,1017-0018,UREG,E384M,V 170 GE,Sibir,22500133,EG,NH3,,,,,170,55,,,,47,36,2009,,1,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000037,1017-0019,UREG,E384M,V 170 GE,Sibir,22500165,EG,NH3,,,,,170,55,,,,47,36,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000038,1017-0020,CREK,E391M,RCW 50 EK,Dometic,9420824,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000039,1017-0020,SPR,E379M,VC-150 F,Dulas,76281118,S,R134a,,,,,127,85,,,,63,0,2005,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000040,1017-0021,UREG,E384M,V 170 GE,Sibir,22500011,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000041,1017-0022,CREK,E391M,RCW 50 EK,Dometic,9450279,EK,NH3,,,,,70,24,,,,2.4,0,2011,,1,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000042,1017-0023,ILR,E003011,MK 204,Vestfrost,2001901985,E,R134a,,,,,136,75,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000043,1017-0023,UREK,E3108M,PR 265 EK,Zero,3145,EK,NH3,,,,,179,37.5,,,,0,32,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000044,1017-0024,UREK,E385M,V 170 EK,Sibir,61000054,EK,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000045,1017-0025,UREG,E384M,V 170 GE,Sibir,22000121,EG,NH3,,,,,170,55,,,,47,36,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000046,1017-0026,IFEK,E3102M,GR 265 EK,Zero,19710,EK,NH3,,,,,0,0,,,,215,16,2010,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000047,1017-0026,SPR,E392M,Model 120-30,Norcoast,797005400,S,R134a,1,38.5,66.5,44,120,63,,,,30,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000048,1017-0027,CRAC,E394M,RCW 50 AC,Dometic,90420760,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000049,1017-0027,IFEK,E3102M,GR 265 EK,Zero,3280,EK,NH3,,,,,0,0,,,,215,16,2004,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,-1,0,0
R-000050,1017-0028,CRAC,E394M,RCW 50 AC,Dometic,9450273,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000051,1017-0029,CRAC,E394M,RCW 50 AC,Dometic,2212044,E,R134a,,,,,70,24,,,,9,0,2006,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000052,1017-0029,UREK,E385M,V 170 EK,Sibir,VGT50373,EK,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,-1,0,0
R-000053,1017-0030,IFEK,E3102M,GR 265 EK,Zero,3353,EK,NH3,,,,,0,0,,,,215,16,2010,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,26,0
R-000054,1017-0030,IFEK,E3102M,GR 265 EK,Zero,3300,EK,NH3,,,,,0,0,,,,215,16,2000,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,-1,0,0
R-000055,1017-0031,UREG,E384M,V 170 GE,Sibir,225500183,EG,NH3,,,,,170,55,,,,47,36,2007,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000056,1017-0032,UREG,E384M,V 170 GE,Sibir,22500170,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000057,1017-0032,SPR,E379M,VC-150 F,Dulas,327A50031,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000058,1017-0033,CREK,E391M,RCW 50 EK,Dometic,9420742,EK,NH3,,,,,70,24,,,,2.4,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000059,1017-0034,CFAC,E397M,MF 214,Vestfrost,20011901931,E,R134a,,,,,0,0,,,,213,192,2008,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000060,1017-0034,IFAC,E003004,TFW 800,Dometic,2215080,E,R134A,,,,,0,0,,,,247,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000023,1018-0000,IFAC,E003004,TFW 800,Dometic,2205041,E,R134A,,,,,0,0,,,,247,0,2002,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000024,1018-0000,ILR,E003007,MK304,Vestfrost,20011901991,E,R134A,,,,,218,105,,,,0,0,2001,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000025,1018-0000,IFAC,E003004,TFW 800,Dometic,2215045,E,R134A,,,,,0,0,,,,247,0,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000026,1018-0000,ILR,E003007,MK304,Vestfrost,20011901925,E,R134A,,,,,218,105,,,,0,0,2000,,1,1,,,,0,,,,0,-1,-1,-1,0,,,0,0,0,0,0,0
R-000027,1018-0000,CFAC,E398M,MF 314,Vestfrost,88183206,E,R134a,,,,,0,0,,,,323,264,2001,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000028,1018-0001,SPR,E379M,VC-150 F,Dulas,327A50011,S,R134a,,,,,127,85,,,,63,0,2007,,2,1,,,,0,,,,0,-1,0,0,0,,,0,-1,0,0,0,0
R-000029,1018-0002,UREG,E384M,V 170 GE,Sibir,22500038,EG,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000030,1018-0003,UREK,E385M,V 170 EK,Sibir,61000119,EK,NH3,,,,,170,55,,,,47,36,1997,,2,1,,,,0,,,,0,-1,-1,-1,0,,,0,-1,0,-1,18,1
R-000031,1018-0004,UREK,E3108M,PR 265 EK,Zero,3181,EK,NH3,,,,,179,37.5,,,,0,32,2000,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,5,0
R-000032,1018-0005,UREG,E384M,V 170 GE,Sibir,22500067,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000033,1018-0006,UREK,E385M,V 170 EK,Sibir,42500033,EK,NH3,,,,,170,55,,,,47,36,1995,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000034,1018-0007,UREK,E385M,V 170 EK,Sibir,42100044,EK,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,1,0
R-000035,1018-0008,ILR,E3111M,TCW 2000 AC,Dometic,9431979,E,R134A,,,,,118,60,,,,42,0,2009,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000036,1018-0008,CFAC,E999,C320,Defy South Africa,AE982800002,E,Unknown,,,,,0,0,,,,308,0,2000,,2,3,,,,0,,,,0,0,0,0,0,,,-1,0,-1,0,0,0
R-000037,1018-0009,UREK,E3108M,PR 265 EK,Zero,3178,EK,NH3,,,,,179,37.5,,,,0,32,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000038,1018-0010,UREG,E384M,V 170 GE,Sibir,22000117,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,26,0
R-000039,1018-0011,SPR,E3103M,VC-65 F,Dulas,327A50021,S,R134a,,,,,68,37.5,,,,25,0,2004,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000040,1018-0012,UREG,E384M,V 170 GE,Sibir,22000038,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,7
R-000041,1018-0013,UREG,E384M,V 170 GE,Sibir,22000220,EG,NH3,,,,,170,55,,,,47,36,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000042,1018-0014,SPR,E379M,VC-150 F,Dulas,372A50030,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000043,1018-0014,SPR,E003008,TCW 3000 DC,Dometic,3258,S,R134A,,,,,204,109.5,,,,0,0,2000,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,-1,,
R-000044,1018-0014,SPR,E379M,VC-150 F,Dulas,327A50023,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000045,1018-0015,UREG,E384M,V 170 GE,Sibir,22500004,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,7,1
R-000046,1018-0016,CREG,E388M,RCW 50 EG,Dometic,9431193,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000047,1018-0017,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,64800035,E,Unknown,,,,,170,55,,,,0,0,2000,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,14
R-000048,1018-0018,CREG,E388M,RCW 50 EG,Dometic,9420815,EG,NH3,,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,13
R-000049,1018-0019,UREG,E384M,V 170 GE,Sibir,04700172,EG,NH3,,,,,170,55,,,,47,36,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,0,0
R-000050,1018-0020,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,5070703321,E,Unknown,0,85,46,46,170,55,41,35,33,0,0,2008,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,3,0
R-000051,1018-0021,CRAC,F5023,KT 5023,Super Cool,280248821887,E,Unknown,,,,,150,75,,,,73,36.5,2008,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000052,1018-0021,ILR,E3111M,TCW 2000 AC,Dometic,9431946,E,R134A,,,,,118,60,,,,42,0,2009,,1,3,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,1
R-000053,1018-0022,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1771213,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,3,1
R-000054,1018-0023,UREG,E384M,V 170 GE,Sibir,22000041,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,9
R-000055,1018-0024,UREG,E384M,V 170 GE,Sibir,22500207,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000056,1018-0025,SPR,E379M,VC-150 F,Dulas,327A50018,S,R134a,,,,,127,85,,,,63,0,2005,,2,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000057,1018-0026,CREK,E391M,RCW 50 EK,Dometic,2212124,EK,NH3,,,,,70,24,,,,2.4,0,2005,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000058,1018-0027,CREG,E388M,RCW 50 EG,Dometic,9420780,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000059,1018-0027,UREK,E387M,V 110 EK,Sibir,80700020,EK,NH3,,,,,110,17,,,,15,0,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000060,1018-0028,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,61000166,E,Unknown,,,,,170,55,,,,0,0,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,2,6
R-000061,1018-0029,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,61000143,E,Unknown,,,,,170,55,,,,0,0,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,3
R-000062,1018-0030,CREG,E388M,RCW 50 EG,Dometic,9420772,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000063,1018-0030,UREK,E3108M,PR 265 EK,Zero,3324,EK,NH3,,,,,179,37.5,,,,0,32,2000,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000064,1018-0031,CREG,E321M,RCW 42 EG,Dometic,6290381,EG,NH3,,,,,40,10.5,,,,1.6,0,1995,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,11
R-000065,1018-0032,UREK,E3108M,PR 265 EK,Zero,3177,EK,NH3,,,,,179,37.5,,,,0,32,2000,,3,3,,,,0,,,,0,-1,0,0,0,,,-1,0,0,0,0,0
R-000066,1018-0033,UREK,E3108M,PR 265 EK,Zero,3293,EK,NH3,,,,,179,37.5,,,,0,32,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,5
R-000067,1018-0034,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,14400023,E,Unknown,,,,,170,55,,,,0,0,1997,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,7,0
R-000068,1018-0035,CREG,E388M,RCW 50 EG,Dometic,9420773,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000069,1018-0036,UREG,E384M,V 170 GE,Sibir,22500217,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,13,0
R-000070,1018-0037,UREG,E384M,V 170 GE,Sibir,22000215,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000071,1018-0038,UREG,E384M,V 170 GE,Sibir,22000049,EG,NH3,,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,12
R-000072,1018-0039,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,MH001,E,Unknown,,,,,170,55,,,,0,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000073,1018-0040,CREG,E388M,RCW 50 EG,Dometic,9420752,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,10,0
R-000074,1018-0041,SPR,E379M,VC-150 F,Dulas,327A50032,S,R134a,,,,,127,85,,,,63,0,2004,,3,3,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,,
R-000075,1018-0042,CREG,E388M,RCW 50 EG,Dometic,9420744,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,3,0
R-000076,1018-0043,UREG,E384M,V 170 GE,Sibir,22500186,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,8,0
R-000077,1018-0044,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1771212,E,Unknown,,,,,170,55,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000078,1018-0044,UREK,E387M,V 110 EK,Sibir,8070021,EK,NH3,,,,,110,17,,,,15,0,1997,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000079,1018-0045,SPR,E003001,TCW 2000 DC,Dometic,9431959,S,R134A,,,,,118,76,,,,42,30,2009,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000080,1018-0045,ILR,E003007,MK304,Vestfrost,20011901976,E,R134A,,,,,218,105,,,,0,0,2000,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000081,1018-0046,SPR,E003001,TCW 2000 DC,Dometic,9431962,S,R134A,,,,,118,76,,,,42,30,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000082,1018-0047,CREG,E388M,RCW 50 EG,Dometic,9431192,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,3,7
R-000083,1018-0047,UREG,E384M,V 170 GE,Sibir,22500012,EG,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000084,1018-0048,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,61000172,E,Unknown,,,,,170,55,,,,0,0,2001,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,4,0
R-000077,1019-0000,ILR,E3111M,TCW 2000 AC,Dometic,9411731,E,R134A,,,,,118,60,,,,42,0,2009,,1,2,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000078,1019-0000,CREG,E388M,RCW 50 EG,Dometic,9450275,EG,NH3,,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000079,1019-0000,CFAC,E999,C320,Defy South Africa,MJ006,E,Unknown,,,,,0,0,,,,308,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000080,1019-0001,IFAC,E003004,TFW 800,Dometic,2205040,E,R134A,,,,,0,0,,,,247,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000081,1019-0001,ILR,E003007,MK304,Vestfrost,20011901980,E,R134A,,,,,218,105,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000082,1019-0001,IFAC,E003004,TFW 800,Dometic,2215044,E,R134A,,,,,0,0,,,,247,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000083,1019-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,4400033,E,Unknown,,,,,170,55,,,,0,0,1990,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000084,1019-0001,CREK,E391M,RCW 50 EK,Dometic,2212108,EK,NH3,,,,,70,24,,,,2.4,0,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000085,1019-0001,UREG,E384M,V 170 GE,Sibir,33700037,EG,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000086,1019-0001,ILR,E003007,MK304,Vestfrost,20011901955,E,R134A,,,,,218,105,,,,0,0,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000087,1019-0001,UREK,E385M,V 170 EK,Sibir,80700002,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000088,1019-0002,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,MJ001,E,Unknown,,,,,170,55,,,,0,0,1992,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,-1,0,0,0
R-000089,1019-0003,UREG,E384M,V 170 GE,Sibir,0470073,EG,NH3,,,,,170,55,,,,47,36,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000090,1019-0004,CRAC,E394M,RCW 50 AC,Dometic,9401280,E,R134a,,,,,70,24,,,,9,0,2011,,3,2,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,,
R-000091,1019-0005,CRAC,E394M,RCW 50 AC,Dometic,9401222,E,R134a,,,,,70,24,,,,9,0,2011,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,9
R-000092,1019-0006,UREG,E390M,GR 245 G/E,Zero,3248,EG,NH3,,,,,107,18,,,,20,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,11,0
R-000093,1019-0007,UREG,E384M,V 170 GE,Sibir,22500088,EG,NH3,,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000094,1019-0007,SPR,E379M,VC-150 F,Dulas,328A50084,S,R134a,,,,,127,85,,,,63,0,2006,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000095,1019-0008,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,12754AF2502328B,E,Unknown,,,,,170,55,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000096,1019-0008,CRAC,E394M,RCW 50 AC,Dometic,2212130,E,R134a,,,,,70,24,,,,9,0,2001,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000097,1019-0009,UREK,E387M,V 110 EK,Sibir,80200013,EK,NH3,,,,,110,17,,,,15,0,2002,,2,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,10,16
R-000098,1019-0009,UREK,E3108M,PR 265 EK,Zero,3210,EK,NH3,,,,,179,37.5,,,,0,32,1999,,3,3,,,,0,,,,0,0,0,-1,0,,,0,0,0,-1,,
R-000099,1019-0010,UREK,E3108M,PR 265 EK,Zero,3338,EK,NH3,,,,,179,37.5,,,,0,32,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,20,0
R-000100,1019-0011,UREG,E384M,V 170 GE,Sibir,22500177,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,9
R-000101,1019-0012,CRAC,E394M,RCW 50 AC,Dometic,9401235,E,R134a,,,,,70,24,,,,9,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,11
R-000102,1019-0012,ILR,E003007,MK304,Vestfrost,20011901930,E,R134A,,,,,218,105,,,,0,0,2008,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000103,1019-0013,SPR,E379M,VC-150 F,Dulas,328A50052,S,R134a,,,,,127,85,,,,63,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,29,0
